UDI,Machine failure,Process temperature [K],Rotational speed [rpm],Tool wear [min]
929,0.0,306.0,1949,5
930,0.0,306.0,1419,7
931,0.0,305.9,1453,9
932,0.0,305.9,1542,12
933,0.0,306.0,1363,14
934,0.0,306.0,1597,16
935,0.0,306.0,1326,18
936,0.0,306.0,1641,21
937,0.0,306.1,1418,24
938,0.0,306.2,1263,27
939,0.0,306.2,1823,29
940,0.0,306.1,1488,31
941,0.0,306.2,1443,33
942,0.0,306.2,1650,35
943,0.0,306.3,1462,37
944,0.0,306.2,1477,40
945,0.0,306.3,1712,43
946,0.0,306.3,1347,46
947,0.0,306.2,1287,49
948,0.0,306.2,1428,51
949,0.0,306.3,1426,53
950,0.0,306.3,1636,56
951,0.0,306.2,1424,58
952,0.0,306.3,1509,60
953,0.0,306.2,1448,65
954,0.0,306.1,1650,67
955,0.0,306.2,1414,69
956,0.0,306.3,1911,74
957,0.0,306.2,1632,76
958,0.0,306.4,1387,81
959,0.0,306.4,1399,84
960,0.0,306.5,1505,86
961,0.0,306.5,1534,88
962,0.0,306.5,1493,90
963,0.0,306.6,1480,92
964,0.0,306.6,1621,95
965,0.0,306.5,1737,97
966,0.0,306.6,1508,99
967,0.0,306.5,1641,101
968,0.0,306.6,1532,104
969,0.0,306.7,1547,107
970,0.0,306.6,1412,109
971,0.0,306.5,1568,111
972,0.0,306.6,1557,113
973,0.0,306.6,1644,115
974,0.0,306.6,1679,117
975,0.0,306.6,1511,119
976,0.0,306.6,1628,121
977,0.0,306.6,1392,124
978,0.0,306.7,1917,127
979,0.0,306.8,1526,129
980,0.0,306.8,1389,132
981,0.0,306.7,1409,134
982,0.0,306.8,1655,136
983,0.0,306.9,1516,138
984,0.0,306.9,1526,140
985,0.0,307.1,1419,142
986,0.0,307.2,1748,144
987,0.0,307.1,1638,146
988,0.0,307.1,1534,151
989,0.0,307.1,1774,154
990,0.0,307.0,2119,159
991,0.0,307.0,1414,162
992,0.0,307.0,1523,164
993,0.0,307.1,1651,167
994,0.0,307.1,1485,169
995,0.0,307.2,1168,172
996,0.0,307.3,1566,175
997,0.0,307.2,1286,177
998,0.0,307.2,1446,180
999,0.0,307.2,2071,183
1000,0.0,307.1,1560,186
1001,0.0,307.1,1654,188
1002,0.0,307.1,1662,190
1003,0.0,307.2,1646,192
1004,0.0,307.1,1444,194
1005,0.0,307.2,1424,196
1006,0.0,307.2,1382,201
1007,0.0,307.1,1413,203
1008,0.0,307.2,1633,0
1009,0.0,307.1,1441,3
1010,0.0,307.2,1385,5
1011,0.0,307.2,1552,8
1012,0.0,307.3,1451,11
1013,0.0,307.1,1433,14
1014,0.0,307.2,1619,17
1015,0.0,307.2,1445,20
1016,0.0,307.2,1356,22
1017,1.0,307.2,1319,24
1018,0.0,307.2,1637,27
1019,0.0,307.2,1291,29
1020,0.0,307.3,1398,31
1021,0.0,307.3,1372,33
1022,0.0,307.2,1454,35
1023,0.0,307.2,1515,38
1024,0.0,307.3,1881,40
1025,0.0,307.3,1711,42
1026,0.0,307.3,1475,44
1027,0.0,307.4,1512,46
1028,0.0,307.4,1335,48
1029,0.0,307.4,1472,51
1030,0.0,307.3,1477,53
1031,0.0,307.4,1760,56
1032,0.0,307.5,1549,58
1033,0.0,307.4,1648,60
1034,0.0,307.5,1556,62
1035,0.0,307.4,1958,67
1036,0.0,307.4,1403,70
1037,0.0,307.5,1684,72
1038,0.0,307.5,1596,75
1039,0.0,307.6,1498,80
1040,0.0,307.7,1524,82
1041,0.0,307.7,1502,84
1042,0.0,307.6,1809,86
1043,0.0,307.6,1542,88
1044,0.0,307.6,1431,90
1045,0.0,307.6,1512,92
1046,0.0,307.5,1403,94
1047,0.0,307.5,1331,99
1048,0.0,307.7,1474,101
1049,0.0,307.6,1607,104
1050,0.0,307.6,1415,106
1051,0.0,307.6,1671,108
1052,0.0,307.7,1556,110
1053,0.0,307.7,1927,112
1054,0.0,307.7,1597,114
1055,0.0,307.8,1627,117
1056,0.0,307.8,1480,122
1057,0.0,307.8,1565,124
1058,0.0,307.8,1573,126
1059,0.0,307.8,1605,128
1060,0.0,307.9,1874,130
1061,0.0,307.9,1424,133
1062,0.0,307.9,1420,138
1063,0.0,307.9,1372,140
1064,0.0,307.8,1664,142
1065,0.0,307.9,1409,145
1066,0.0,307.9,1718,148
1067,0.0,307.8,1544,150
1068,0.0,307.8,1466,153
1069,0.0,307.8,1394,155
1070,0.0,307.8,1840,157
1071,0.0,307.8,1477,160
1072,0.0,307.8,1425,163
1073,0.0,307.9,1414,165
1074,0.0,307.8,1414,168
1075,0.0,307.9,1595,170
1076,0.0,307.8,1345,172
1077,0.0,307.7,1653,177
1078,0.0,307.6,1547,179
1079,0.0,307.7,1656,181
1080,0.0,307.7,1731,186
1081,0.0,307.8,1774,188
1082,0.0,307.8,1521,190
1083,0.0,307.9,1420,192
1084,0.0,307.8,1683,197
1085,0.0,307.7,1498,199
1086,1.0,307.8,1385,202
1087,0.0,307.9,1455,204
1088,1.0,307.8,1549,206
1089,0.0,307.8,1392,0
1090,0.0,307.7,2008,3
1091,0.0,307.7,1464,6
1092,0.0,307.7,1447,8
1093,0.0,307.6,1685,10
1094,0.0,307.5,1443,13
1095,0.0,307.5,1354,16
1096,1.0,307.5,2721,18
1097,0.0,307.6,1680,20
1098,0.0,307.5,1397,22
1099,0.0,307.4,1521,27
1100,0.0,307.4,1472,30
1101,0.0,307.5,1695,33
1102,0.0,307.5,1607,38
1103,0.0,307.5,1347,43
1104,0.0,307.4,1540,45
1105,0.0,307.4,1389,48
1106,0.0,307.5,1734,50
1107,0.0,307.6,1540,53
1108,0.0,307.5,1515,55
1109,0.0,307.4,1504,58
1110,0.0,307.5,1557,60
1111,0.0,307.4,1292,62
1112,0.0,307.4,1432,64
1113,0.0,307.4,1350,69
1114,0.0,307.4,1790,72
1115,0.0,307.3,1540,75
1116,0.0,307.3,2077,80
1117,0.0,307.3,1487,83
1118,0.0,307.4,1523,85
1119,0.0,307.5,1443,87
1120,0.0,307.5,1340,89
1121,0.0,307.7,1654,91
1122,0.0,307.6,1459,96
1123,0.0,307.6,1541,98
1124,1.0,307.7,1386,100
1125,1.0,307.8,1258,105
1126,0.0,307.8,1375,108
1127,0.0,307.9,1706,111
1128,0.0,307.8,1672,113
1129,0.0,307.9,1843,116
1130,0.0,307.9,1690,119
1131,0.0,307.9,1413,121
1132,0.0,307.9,1489,123
1133,0.0,307.9,1271,125
1134,0.0,307.9,1418,127
1135,0.0,307.8,1426,130
1136,0.0,307.9,1535,133
1137,0.0,307.8,1557,135
1138,0.0,307.8,1653,137
1139,0.0,307.9,1435,139
1140,0.0,307.9,1569,141
1141,0.0,307.9,1385,144
1142,0.0,307.9,1635,147
1143,0.0,307.9,1423,149
1144,0.0,307.9,1479,151
1145,1.0,307.9,1296,153
1146,0.0,307.8,1553,155
1147,0.0,307.9,1529,157
1148,0.0,308.0,1690,159
1149,0.0,308.0,1348,162
1150,0.0,308.1,1446,164
1151,0.0,307.9,1456,166
1152,0.0,307.9,1350,168
1153,0.0,307.9,1507,170
1154,0.0,307.9,1448,172
1155,0.0,307.9,1626,177
1156,0.0,307.9,1846,179
1157,0.0,307.8,1404,184
1158,0.0,307.8,1583,189
1159,0.0,307.9,1436,191
1160,0.0,307.8,1609,193
1161,0.0,307.7,1834,195
1162,1.0,307.8,1316,200
1163,1.0,307.8,1400,202
1164,0.0,307.9,1367,204
1165,0.0,308.1,1754,206
1166,0.0,308.1,1487,208
1167,0.0,308.1,1506,210
1168,1.0,308.1,1362,213
1169,0.0,308.1,1584,215
1170,0.0,308.1,1355,217
1171,0.0,308.1,1823,219
1172,0.0,308.1,1517,222
1173,0.0,308.1,1446,227
1174,0.0,308.0,1559,229
1175,0.0,308.1,1352,0
1176,0.0,308.3,1578,3
1177,0.0,308.3,1429,6
1178,0.0,308.3,1604,9
1179,0.0,308.5,1398,12
1180,0.0,308.4,1441,14
1181,0.0,308.4,1531,16
1182,0.0,308.3,1379,21
1183,0.0,308.3,1410,23
1184,0.0,308.4,1513,25
1185,0.0,308.5,1497,27
1186,0.0,308.4,1491,29
1187,0.0,308.4,1417,31
1188,0.0,308.6,1522,33
1189,0.0,308.4,1339,36
1190,0.0,308.3,1794,38
1191,0.0,308.4,1460,41
1192,0.0,308.3,1776,43
1193,0.0,308.3,1431,46
1194,0.0,308.2,1347,49
1195,0.0,308.1,1507,51
1196,0.0,308.0,1408,54
1197,0.0,307.9,1493,57
1198,0.0,307.9,1441,60
1199,0.0,307.9,1557,63
1200,0.0,307.9,1979,68
1201,0.0,308.0,1430,71
1202,0.0,308.0,1658,74
1203,0.0,308.1,1355,76
1204,0.0,308.1,1410,79
1205,0.0,308.0,1521,84
1206,0.0,308.0,1371,86
1207,0.0,308.0,1318,88
1208,0.0,308.1,1573,93
1209,0.0,308.1,1489,96
1210,0.0,308.1,2540,98
1211,0.0,308.1,1537,103
1212,0.0,308.0,1416,105
1213,0.0,307.9,1359,110
1214,0.0,307.8,1551,112
1215,0.0,307.8,1694,115
1216,0.0,307.9,1709,118
1217,0.0,308.0,1514,120
1218,0.0,308.1,1455,122
1219,0.0,308.2,1702,124
1220,0.0,308.1,1357,127
1221,0.0,308.2,1577,130
1222,1.0,308.3,1399,132
1223,0.0,308.3,1399,135
1224,0.0,308.3,1492,137
1225,0.0,308.3,1763,139
1226,0.0,308.3,1492,141
1227,0.0,308.4,1488,146
1228,0.0,308.4,1422,148
1229,0.0,308.4,1583,150
1230,0.0,308.4,1304,153
1231,0.0,308.4,1880,155
1232,0.0,308.5,1604,158
1233,0.0,308.6,1500,161
1234,0.0,308.5,1364,163
1235,0.0,308.5,2440,166
1236,0.0,308.4,1654,171
1237,0.0,308.4,1359,176
1238,0.0,308.4,1502,181
1239,0.0,308.4,1615,184
1240,0.0,308.5,1482,187
1241,0.0,308.6,1636,192
1242,0.0,308.5,1621,194
1243,0.0,308.4,1468,197
1244,0.0,308.4,1432,199
1245,0.0,308.4,1726,202
1246,0.0,308.4,1588,204
1247,0.0,308.5,1653,207
1248,0.0,308.5,1513,212
1249,0.0,308.6,1489,214
1250,0.0,308.7,1467,216
1251,0.0,308.7,1549,218
1252,0.0,308.8,1359,220
1253,0.0,308.8,1533,223
1254,0.0,308.8,1309,0
1255,0.0,308.8,1430,2
1256,0.0,308.9,1419,7
1257,0.0,308.9,1535,12
1258,0.0,308.9,1466,15
1259,0.0,308.9,1427,17
1260,0.0,308.9,1280,19
1261,0.0,309.0,1528,22
1262,0.0,309.0,1885,24
1263,0.0,309.2,1648,29
1264,0.0,309.2,1400,34
1265,0.0,309.3,2243,36
1266,0.0,309.4,1558,39
1267,0.0,309.6,1633,41
1268,0.0,309.6,1549,43
1269,0.0,309.5,1496,46
1270,0.0,309.5,1467,48
1271,0.0,309.4,1276,50
1272,0.0,309.4,1490,53
1273,0.0,309.4,1562,58
1274,0.0,309.4,1397,63
1275,0.0,309.5,1530,65
1276,0.0,309.4,1362,70
1277,0.0,309.4,1693,73
1278,0.0,309.4,1408,76
1279,0.0,309.4,1398,79
1280,0.0,309.6,1531,81
1281,0.0,309.5,1521,84
1282,0.0,309.5,1427,89
1283,0.0,309.4,1546,94
1284,0.0,309.4,1356,96
1285,1.0,309.5,2153,98
1286,0.0,309.6,1492,100
1287,0.0,309.6,1582,103
1288,0.0,309.6,1419,105
1289,0.0,309.6,1441,107
1290,0.0,309.7,1635,110
1291,0.0,309.7,1429,113
1292,0.0,309.7,1675,115
1293,0.0,309.7,1868,118
1294,0.0,309.8,1582,121
1295,0.0,309.9,1486,126
1296,0.0,309.8,1402,128
1297,0.0,309.9,1621,130
1298,0.0,309.9,1428,132
1299,0.0,309.8,1343,134
1300,0.0,309.9,1458,137
1301,0.0,309.8,1322,140
1302,0.0,309.9,1483,142
1303,1.0,309.8,1505,144
1304,0.0,309.9,1593,146
1305,0.0,310.0,2098,148
1306,0.0,310.0,1672,150
1307,0.0,310.0,1487,152
1308,0.0,310.0,1423,154
1309,0.0,310.1,1750,156
1310,0.0,310.2,1654,158
1311,0.0,310.2,1498,160
1312,0.0,310.1,1587,162
1313,0.0,310.1,1473,164
1314,0.0,310.2,1359,166
1315,0.0,310.3,1635,168
1316,0.0,310.3,1520,171
1317,0.0,310.3,1507,173
1318,0.0,310.3,1428,175
1319,0.0,310.3,1582,177
1320,0.0,310.3,1929,180
1321,0.0,310.3,1540,182
1322,0.0,310.2,1362,185
1323,0.0,310.1,1452,187
1324,0.0,310.1,1361,192
1325,1.0,310.1,1243,194
1326,0.0,310.1,1567,197
1327,0.0,310.2,1411,202
1328,0.0,310.2,1814,204
1329,0.0,310.1,1719,206
1330,0.0,310.2,1663,209
1331,0.0,310.2,1696,214
1332,0.0,310.2,1771,216
1333,0.0,310.3,1868,221
1334,0.0,310.3,1558,223
1335,1.0,310.4,1365,226
1336,1.0,310.4,1371,228
1337,0.0,310.3,1583,230
1338,0.0,310.2,1613,0
1339,0.0,310.1,1721,5
1340,0.0,310.2,1668,7
1341,0.0,310.2,1569,10
1342,0.0,310.2,1328,12
1343,0.0,310.1,1596,15
1344,0.0,310.2,1676,18
1345,0.0,310.1,1809,20
1346,0.0,310.0,1804,22
1347,0.0,310.1,1533,24
1348,0.0,310.2,1717,26
1349,0.0,310.2,1363,28
1350,0.0,310.2,1402,30
1351,0.0,310.2,1436,32
1352,0.0,310.2,1525,34
1353,0.0,310.2,1598,36
1354,0.0,310.1,1444,39
1355,0.0,310.0,1334,42
1356,0.0,310.0,1681,44
1357,0.0,309.9,1593,47
1358,0.0,309.9,1461,49
1359,0.0,310.1,1693,51
1360,0.0,310.2,1404,54
1361,0.0,310.2,1707,56
1362,0.0,310.1,1458,61
1363,0.0,310.0,1517,64
1364,0.0,310.1,1433,66
1365,0.0,310.2,1566,68
1366,0.0,310.1,1676,70
1367,0.0,310.1,1368,72
1368,0.0,310.2,1581,75
1369,0.0,310.3,1708,78
1370,0.0,310.3,1481,83
1371,0.0,310.3,1451,86
1372,0.0,310.3,1495,88
1373,0.0,310.3,1573,91
1374,0.0,310.3,1366,94
1375,0.0,310.3,1553,97
1376,0.0,310.3,1528,99
1377,0.0,310.2,1527,102
1378,0.0,310.2,1461,105
1379,0.0,310.2,1455,107
1380,0.0,310.1,1620,112
1381,0.0,310.1,1786,114
1382,0.0,310.2,1583,116
1383,0.0,310.1,1653,119
1384,0.0,310.2,1331,121
1385,0.0,310.3,1484,124
1386,0.0,310.2,1603,126
1387,0.0,310.2,1445,129
1388,0.0,310.1,1823,131
1389,0.0,310.1,1491,133
1390,0.0,310.2,1533,138
1391,0.0,310.2,1409,140
1392,1.0,310.2,2737,142
1393,0.0,310.3,1494,144
1394,0.0,310.4,1594,147
1395,0.0,310.4,1527,149
1396,0.0,310.4,1452,151
1397,0.0,310.3,1483,153
1398,0.0,310.2,1569,155
1399,0.0,310.3,1472,157
1400,0.0,310.2,1533,159
1401,0.0,310.1,1366,161
1402,0.0,310.2,1532,166
1403,0.0,310.1,1313,171
1404,0.0,310.2,1372,174
1405,0.0,310.1,1555,176
1406,0.0,310.1,1394,179
1407,0.0,310.1,1442,181
1408,0.0,310.0,1564,183
1409,0.0,310.0,1452,185
1410,0.0,310.1,1466,187
1411,0.0,310.1,1469,189
1412,0.0,310.1,1944,192
1413,0.0,309.9,1415,194
1414,0.0,309.8,1528,197
1415,0.0,309.8,1570,200
1416,0.0,309.9,1617,203
1417,0.0,309.9,2083,205
1418,0.0,309.9,1541,208
1419,0.0,309.9,1320,210
1420,1.0,309.8,1354,212
1421,0.0,309.9,1495,214
1422,0.0,309.8,1589,217
1423,0.0,309.8,1530,0
1424,0.0,309.8,1539,2
1425,0.0,309.7,1462,4
1426,0.0,309.7,1356,6
1427,0.0,309.7,1622,8
1428,0.0,309.8,1394,11
1429,0.0,309.9,1568,13
1430,0.0,310.0,1456,15
1431,0.0,310.0,1378,18
1432,0.0,309.9,1404,20
1433,0.0,309.8,1437,23
1434,0.0,309.8,1363,25
1435,0.0,309.8,1377,27
1436,0.0,309.9,1526,30
1437,0.0,309.8,1510,35
1438,0.0,309.9,1439,40
1439,0.0,309.9,1482,45
1440,0.0,309.8,1534,47
1441,0.0,309.9,1741,50
1442,0.0,309.9,1550,53
1443,0.0,310.0,1486,55
1444,0.0,310.1,1602,58
1445,0.0,310.2,1477,60
1446,0.0,310.1,1618,62
1447,0.0,310.2,1628,64
1448,0.0,310.3,1662,67
1449,0.0,310.3,1657,70
1450,0.0,310.4,1677,73
1451,0.0,310.3,1447,78
1452,0.0,310.4,1831,81
1453,0.0,310.3,1584,83
1454,0.0,310.4,1450,85
1455,0.0,310.4,1428,87
1456,0.0,310.4,1382,89
1457,0.0,310.3,1501,91
1458,0.0,310.3,1475,93
1459,0.0,310.3,1364,95
1460,0.0,310.3,1472,97
1461,0.0,310.3,1437,99
1462,0.0,310.2,1491,101
1463,0.0,310.2,1706,103
1464,0.0,310.1,1607,105
1465,0.0,310.0,1412,107
1466,0.0,309.8,1546,109
1467,0.0,309.8,1365,111
1468,0.0,309.8,1544,113
1469,0.0,309.8,1419,115
1470,0.0,309.8,1497,118
1471,0.0,309.7,1437,120
1472,0.0,309.6,1421,122
1473,0.0,309.6,1438,124
1474,0.0,309.5,1315,127
1475,0.0,309.5,1366,130
1476,0.0,309.5,1519,133
1477,0.0,309.5,1692,136
1478,0.0,309.4,1570,138
1479,0.0,309.4,1568,140
1480,0.0,309.3,1355,142
1481,0.0,309.3,2056,144
1482,0.0,309.2,1332,147
1483,0.0,309.1,1448,150
1484,0.0,308.9,1578,153
1485,0.0,309.0,1562,155
1486,0.0,309.0,1976,158
1487,0.0,309.2,1524,161
1488,0.0,309.1,1429,164
1489,0.0,309.1,1568,166
1490,0.0,309.0,1723,168
1491,0.0,309.0,1341,171
1492,0.0,308.9,1353,173
1493,1.0,308.7,1479,176
1494,0.0,308.8,1496,179
1495,0.0,308.7,1377,181
1496,0.0,308.5,1383,184
1497,1.0,308.7,1268,189
1498,0.0,308.7,1629,191
1499,0.0,308.8,1790,193
1500,0.0,308.8,2206,195
1501,0.0,308.7,2101,198
1502,0.0,308.7,1436,201
1503,0.0,308.7,1462,204
1504,0.0,308.7,1771,206
1505,0.0,308.7,1506,208
1506,0.0,308.7,1626,210
1507,0.0,308.8,1610,212
1508,0.0,308.6,1376,214
1509,0.0,308.6,1507,217
1510,1.0,308.5,1429,220
1511,0.0,308.7,1547,0
1512,0.0,308.7,1642,3
1513,0.0,308.7,1503,5
1514,0.0,308.7,1568,10
1515,0.0,308.8,1628,12
1516,0.0,308.9,1614,15
1517,0.0,308.9,1278,18
1518,0.0,308.9,1408,20
1519,0.0,309.0,1371,23
1520,0.0,308.9,1512,28
1521,0.0,309.1,1472,31
1522,0.0,308.9,1585,33
1523,0.0,309.0,1562,36
1524,0.0,309.0,1519,41
1525,0.0,309.0,1601,43
1526,0.0,309.0,2449,45
1527,0.0,309.0,1787,47
1528,0.0,309.1,1425,49
1529,0.0,309.0,1559,54
1530,0.0,309.0,1557,56
1531,0.0,309.0,1497,58
1532,0.0,309.0,1438,60
1533,0.0,308.9,1417,65
1534,0.0,308.9,1339,68
1535,0.0,308.8,1757,71
1536,0.0,308.8,1581,73
1537,0.0,308.9,1326,75
1538,0.0,309.1,1467,78
1539,0.0,309.1,1798,81
1540,0.0,309.2,1449,83
1541,0.0,309.1,1525,86
1542,0.0,309.0,2304,89
1543,0.0,308.9,1379,91
1544,0.0,308.9,1628,93
1545,0.0,309.0,1474,95
1546,0.0,309.0,1544,97
1547,0.0,308.9,1391,100
1548,0.0,308.9,1348,102
1549,0.0,308.8,1349,104
1550,0.0,308.9,1706,107
1551,0.0,308.9,1638,109
1552,0.0,308.8,1458,111
1553,0.0,308.9,1781,113
1554,0.0,308.8,1332,115
1555,0.0,308.7,1584,117
1556,0.0,308.6,1491,120
1557,0.0,308.5,1398,122
1558,0.0,308.4,1585,127
1559,0.0,308.3,1476,129
1560,0.0,308.3,1458,132
1561,0.0,308.4,1510,134
1562,0.0,308.4,1388,137
1563,0.0,308.3,2216,139
1564,0.0,308.3,1402,141
1565,0.0,308.2,2090,143
1566,0.0,308.2,1459,146
1567,0.0,308.1,1403,148
1568,0.0,308.2,1521,151
1569,0.0,308.2,1407,153
1570,0.0,308.2,1654,155
1571,0.0,308.4,1452,158
1572,0.0,308.4,1528,160
1573,0.0,308.3,1230,162
1574,0.0,308.2,1466,164
1575,0.0,308.2,1478,166
1576,0.0,308.3,2057,168
1577,0.0,308.4,1490,170
1578,0.0,308.4,1484,172
1579,0.0,308.4,1593,174
1580,0.0,308.3,1444,176
1581,0.0,308.4,1444,178
1582,0.0,308.3,1560,181
1583,0.0,308.3,1530,184
1584,1.0,308.4,1310,189
1585,0.0,308.3,1639,191
1586,0.0,308.3,1400,194
1587,0.0,308.4,1486,196
1588,0.0,308.3,1448,199
1589,0.0,308.3,1688,202
1590,0.0,308.3,1453,204
1591,0.0,308.4,1497,207
1592,0.0,308.4,1355,209
1593,0.0,308.4,1592,211
1594,0.0,308.3,1544,213
1595,0.0,308.2,1373,215
1596,1.0,308.2,1365,218
1597,0.0,308.1,1877,0
1598,0.0,308.1,1531,2
1599,0.0,308.0,1501,4
1600,0.0,308.0,1490,6
1601,0.0,307.8,1543,8
1602,0.0,307.8,1597,11
1603,0.0,307.9,1600,13
1604,0.0,307.8,1622,18
1605,0.0,307.8,1452,21
1606,0.0,307.8,1396,23
1607,0.0,307.7,1505,25
1608,0.0,307.8,1412,27
1609,0.0,307.7,1393,29
1610,0.0,307.7,1581,31
1611,0.0,307.8,1573,33
1612,0.0,307.9,1726,35
1613,0.0,307.9,1540,38
1614,0.0,308.0,1296,41
1615,0.0,307.9,1802,43
1616,0.0,307.9,1447,46
1617,0.0,307.8,1662,48
1618,0.0,307.8,1563,53
1619,0.0,307.8,1286,55
1620,0.0,307.7,1590,57
1621,0.0,307.7,1492,59
1622,0.0,307.6,1844,61
1623,0.0,307.6,1538,63
1624,0.0,307.6,1921,68
1625,0.0,307.8,1310,70
1626,0.0,307.8,1365,73
1627,0.0,307.8,1303,75
1628,0.0,307.8,1499,78
1629,0.0,307.8,1451,80
1630,0.0,307.9,1336,82
1631,0.0,307.9,1412,85
1632,0.0,308.0,1433,87
1633,0.0,307.9,1426,89
1634,0.0,307.9,1476,91
1635,0.0,307.9,1406,93
1636,0.0,307.8,1383,98
1637,0.0,307.8,1505,100
1638,0.0,307.8,1665,102
1639,0.0,307.8,1397,104
1640,0.0,307.8,1450,106
1641,0.0,307.8,1567,109
1642,0.0,308.0,1555,111
1643,0.0,307.8,1588,114
1644,0.0,307.8,1453,119
1645,0.0,307.8,1622,121
1646,0.0,307.8,1538,123
1647,0.0,307.7,1527,125
1648,0.0,307.8,1761,128
1649,0.0,307.8,1373,130
1650,0.0,307.9,1482,132
1651,0.0,307.9,1417,137
1652,0.0,307.8,1414,140
1653,0.0,307.8,1635,142
1654,0.0,307.8,1386,147
1655,0.0,308.1,1379,149
1656,0.0,308.0,1577,151
1657,0.0,308.1,1532,154
1658,0.0,308.0,1374,156
1659,0.0,308.0,1570,159
1660,0.0,308.0,1697,164
1661,0.0,308.0,1499,166
1662,0.0,308.0,1411,168
1663,0.0,307.9,1462,171
1664,0.0,307.9,1759,176
1665,0.0,308.0,1535,179
1666,0.0,307.9,1491,181
1667,0.0,307.9,1551,186
1668,0.0,307.9,1769,188
1669,0.0,307.9,1551,190
1670,0.0,307.9,1544,192
1671,0.0,307.8,1528,194
1672,0.0,307.9,1614,196
1673,0.0,307.8,1432,198
1674,0.0,307.8,1384,200
1675,0.0,307.8,1540,203
1676,0.0,307.7,1407,205
1677,0.0,307.6,1418,207
1678,0.0,307.5,1647,212
1679,0.0,307.5,1644,215
1680,0.0,307.5,1792,217
1681,0.0,307.4,1610,219
1682,0.0,307.3,1804,222
1683,1.0,307.4,1604,225
1684,0.0,307.4,1403,0
1685,0.0,307.3,1438,3
1686,0.0,307.3,1824,5
1687,0.0,307.3,1663,7
1688,0.0,307.3,1502,12
1689,0.0,307.4,1606,14
1690,0.0,307.5,1561,16
1691,0.0,307.4,1435,18
1692,0.0,307.5,1602,21
1693,0.0,307.6,1764,23
1694,0.0,307.5,1683,26
1695,0.0,307.5,1618,31
1696,0.0,307.6,1509,33
1697,0.0,307.6,1550,35
1698,0.0,307.6,1519,37
1699,0.0,307.6,1481,40
1700,0.0,307.7,1289,42
1701,0.0,307.6,1844,44
1702,0.0,307.7,1479,47
1703,0.0,307.7,1430,49
1704,0.0,307.8,1636,51
1705,0.0,307.8,1503,54
1706,0.0,307.8,1608,57
1707,0.0,307.8,1521,60
1708,0.0,307.8,1439,62
1709,0.0,307.8,1627,64
1710,0.0,307.8,1749,66
1711,0.0,307.8,1530,68
1712,0.0,307.8,1355,70
1713,0.0,307.9,1551,72
1714,0.0,307.8,1515,74
1715,0.0,307.8,1388,76
1716,0.0,307.8,1585,78
1717,0.0,307.7,1523,80
1718,0.0,307.6,1369,82
1719,0.0,307.7,1681,84
1720,0.0,307.7,1503,87
1721,0.0,307.7,1459,89
1722,0.0,307.7,1688,91
1723,0.0,307.7,1952,93
1724,0.0,307.8,2029,96
1725,0.0,307.8,1457,98
1726,0.0,307.8,1392,101
1727,0.0,307.8,1906,104
1728,0.0,307.7,1602,106
1729,0.0,307.7,1465,109
1730,0.0,307.7,1439,111
1731,0.0,307.8,1330,114
1732,0.0,307.9,1485,117
1733,0.0,307.9,1700,120
1734,0.0,308.0,1515,125
1735,0.0,308.1,1501,127
1736,0.0,308.0,1380,130
1737,0.0,307.9,1544,132
1738,0.0,307.9,1743,134
1739,0.0,307.9,1948,136
1740,0.0,307.9,1260,141
1741,0.0,307.9,1640,146
1742,0.0,308.0,1363,149
1743,0.0,308.0,1379,152
1744,0.0,308.0,1713,154
1745,0.0,308.0,1461,157
1746,0.0,308.0,1624,160
1747,0.0,308.0,1526,162
1748,0.0,307.9,2381,164
1749,1.0,307.7,1626,166
1750,0.0,307.7,1576,171
1751,0.0,307.8,1617,173
1752,0.0,307.6,1942,176
1753,0.0,307.6,1492,178
1754,0.0,307.5,1470,180
1755,0.0,307.4,1463,182
1756,0.0,307.3,1424,185
1757,0.0,307.4,1363,187
1758,0.0,307.4,1335,190
1759,0.0,307.4,1608,193
1760,0.0,307.4,1606,195
1761,0.0,307.5,1684,200
1762,0.0,307.6,1950,202
1763,0.0,307.6,1460,204
1764,1.0,307.6,1511,209
1765,0.0,307.6,1318,0
1766,0.0,307.6,1368,5
1767,0.0,307.7,1717,7
1768,0.0,307.7,1520,10
1769,0.0,307.8,1485,13
1770,0.0,307.9,1981,16
1771,0.0,307.9,1605,18
1772,0.0,307.9,1446,23
1773,0.0,308.0,1508,25
1774,0.0,308.0,1384,27
1775,0.0,308.0,1519,29
1776,0.0,308.0,1404,32
1777,0.0,308.1,1564,34
1778,0.0,308.2,1555,36
1779,0.0,308.2,1325,41
1780,0.0,308.2,1488,43
1781,0.0,308.2,1595,46
1782,0.0,308.1,1662,48
1783,0.0,308.0,1571,50
1784,0.0,308.0,1553,52
1785,1.0,308.0,2886,57
1786,0.0,308.0,1538,59
1787,0.0,308.2,1618,61
1788,0.0,308.2,1364,63
1789,0.0,308.0,1442,65
1790,1.0,307.9,1313,67
1791,0.0,307.9,1847,69
1792,0.0,307.8,1524,71
1793,0.0,307.7,1445,73
1794,0.0,307.8,1761,76
1795,0.0,307.8,1514,78
1796,0.0,307.7,1498,81
1797,0.0,307.6,1542,84
1798,0.0,307.6,1508,89
1799,0.0,307.5,1431,92
1800,0.0,307.5,1427,95
1801,0.0,307.5,1524,98
1802,0.0,307.5,1427,101
1803,0.0,307.6,1496,104
1804,0.0,307.7,1388,109
1805,0.0,307.7,1495,111
